"id","first_name","known_name","last_name","Round","price","match_id","match_score","squad","Home Team","position","Minutes","Goals","Assists","Clean Sheet","Saves","Penalties Earned","Penalties Saved","Penalties Missed","Goals Conceded","Yellow Cards","Red Cards","Own Goals","Own Goal Assists","Shots","Was Fouled","Passes","Passes Completed","Crosses","Key Passes","Big Chances","Clearances","Blocks","Interceptions","Tackles","Balls Recovered","Errors Leading to a Goal"
"121000","Frederic",,"Brillant","7","7400000","1040129","8","DC","True","2","90","0","0","1","0","0","0","0","0","0","0","0","0","0","1","57","50","0","1","0","3","0","1","1","0","0"
"121000","Frederic",,"Brillant","7","7400000","1040133","2","DC","False","2","19","0","0","1","0","0","0","0","0","0","0","0","0","0","0","2","1","0","0","0","6","1","0","0","1","0"
"121000","Frederic",,"Brillant","25","8100000","1040140","5","DC","True","2","90","0","0","0","0","0","0","0","2","0","0","0","0","1","0","51","39","0","0","0","8","2","0","1","6","0"
"121000","Frederic",,"Brillant","25","8100000","1040149","3","DC","False","2","90","0","0","0","0","0","0","0","3","0","0","0","0","0","0","52","48","0","0","0","3","1","0","1","8","0"
"121000","Frederic",,"Brillant","23","7500000","1040162","5","DC","True","2","90","0","0","0","0","0","0","0","1","0","0","0","0","0","0","21","18","0","2","0","5","5","0","1","1","0"
"121000","Frederic",,"Brillant","24","8000000","1040179","4","DC","False","2","90","0","0","0","0","0","0","0","1","0","0","0","0","2","1","56","52","0","0","0","5","0","0","2","5","0"
"244988","Brandt",,"Bronico","1","5500000","1037585","1","CHI","False","3","13","0","0","0","0","0","0","0","1","0","0","0","0","0","0","8","6","1","1","0","1","0","0","1","0","0"
"244988","Brandt",,"Bronico","3","5300000","1039873","1","CHI","True","3","45","0","0","0","0","0","0","0","2","0","0","0","0","0","0","22","17","0","2","0","1","0","1","0","1","0"
"244988","Brandt",,"Bronico","8","4400000","1039906","1","CHI","True","3","14","0","0","1","0","0","0","0","0","0","0","0","0","0","1","3","2","0","0","0","0","0","0","1","0","0"
"244988","Brandt",,"Bronico","16","5500000","1039926","4","CHI","True","3","90","0","0","0","0","0","0","0","1","0","0","0","0","0","0","37","31","0","2","1","4","0","2","1","5","0"
"244988","Brandt",,"Bronico","9","4000000","1039939","1","CHI","False","3","2","0","0","1","0","0","0","0","0","0","0","0","0","0","0","6","4","0","0","0","0","0","0","0","1","0"
"244988","Brandt",,"Bronico","17","5600000","1039941","2","CHI","False","3","90","0","0","0","0","0","0","0","3","0","0","0","0","0","2","35","21","1","2","0","2","0","1","1","5","0"
"244988","Brandt",,"Bronico","18","5400000","1039963","2","CHI","True","3","90","0","0","0","0","0","0","0","1","0","0","0","0","2","1","67","56","0","0","0","0","0","1","1","2","0"
"244988","Brandt",,"Bronico","10","4000000","1039967","1","CHI","False","3","21","0","0","1","0","0","0","0","0","0","0","0","0","0","0","5","5","0","0","0","1","0","0","1","1","0"
"244988","Brandt",,"Bronico","11","4000000","1039977","6","CHI","True","3","18","1","0","1","0","0","0","0","0","0","0","0","0","1","0","4","3","0","0","0","1","0","1","0","1","0"
"244988","Brandt",,"Bronico","18","5400000","1039988","2","CHI","False","3","90","0","0","0","0","0","0","0","1","0","0","0","0","0","0","31","24","1","0","0","3","0","1","1","3","0"
"244988","Brandt",,"Bronico","11","4000000","1039992","1","CHI","True","3","57","0","0","1","0","0","0","0","0","0","0","0","0","0","0","46","38","0","2","0","0","0","0","0","3","0"
"244988","Brandt",,"Bronico","19","5100000","1040017","2","CHI","True","3","90","0","0","0","0","0","0","0","2","0","0","0","0","0","0","47","37","0","1","0","2","0","1","0","2","0"
"244988","Brandt",,"Bronico","12","4000000","1040031","1","CHI","False","3","55","0","0","0","0","0","0","0","2","0","0","0","0","0","0","19","17","0","0","0","0","1","1","0","0","0"
"244988","Brandt",,"Bronico","20","4800000","1040036","4","CHI","True","3","90","0","0","0","0","0","0","0","2","0","0","0","0","1","2","52","44","0","0","0","1","0","0","4","7","0"
"244988","Brandt",,"Bronico","20","4800000","1040055","2","CHI","False","3","90","0","0","0","0","0","0","0","2","1","0","0","0","1","0","45","42","0","0","0","2","0","0","1","3","0"
"244988","Brandt",,"Bronico","21","4800000","1040064","4","CHI","True","3","90","0","0","1","0","0","0","0","0","0","0","0","0","3","0","53","37","0","1","0","0","0","0","7","3","0"
"244988","Brandt",,"Bronico","22","4900000","1040078","2","CHI","False","3","90","0","0","1","0","0","0","0","0","1","0","0","0","0","1","28","22","0","0","0","0","0","2","3","3","0"
"244988","Brandt",,"Bronico","13","4000000","1040091","5","CHI","True","3","57","0","1","0","0","0","0","0","1","0","0","0","0","0","0","22","21","0","1","1","1","0","1","3","3","0"
"244988","Brandt",,"Bronico","14","4000000","1040101","1","CHI","False","3","15","0","0","0","0","0","0","0","1","0","0","0","0","0","0","6","6","0","0","0","0","0","0","0","0","0"
"244988","Brandt",,"Bronico","6","4900000","1040127","1","CHI","False","3","10","0","0","1","0","0","0","0","0","0","0","0","0","0","0","6","6","0","0","0","1","0","1","0","2","0"
"244988","Brandt",,"Bronico","23","4800000","1040134","3","CHI","True","3","90","0","0","0","0","0","0","0","2","0","0","0","0","2","0","39","38","0","0","0","2","0","0","1","3","0"
"244988","Brandt",,"Bronico","25","4900000","1040147","2","CHI","False","3","90","0","0","0","0","0","0","0","2","0","0","0","0","0","0","24","13","1","0","0","0","0","2","3","3","0"
"244988","Brandt",,"Bronico","24","4800000","1040168","2","CHI","False","3","90","0","0","0","0","0","0","0","3","0","0","0","0","0","1","43","29","0","0","0","2","0","2","2","5","0"
"244988","Brandt",,"Bronico","24","4800000","1040170","4","CHI","True","3","90","0","0","1","0","0","0","0","0","0","0","0","0","0","2","24","19","0","0","0","1","0","1","2","6","0"
"449235","Omar",,"Browne","9","6500000","1039939","6","MTL","True","3","50","1","0","1","0","0","0","0","0","0","0","0","0","1","2","19","11","1","2","0","0","0","1","0","1","0"
"449235","Omar",,"Browne","10","6700000","1039969","1","MTL","True","3","45","0","0","0","0","0","0","0","1","0","0","0","0","1","2","17","12","0","1","0","0","0","0","1","4","0"
"449235","Omar",,"Browne","11","6500000","1039979","6","MTL","False","3","74","0","1","0","0","0","0","0","1","0","0","0","0","4","1","16","12","1","0","0","1","0","0","0","3","0"
"449235","Omar",,"Browne","18","6500000","1039991","1","MTL","True","3","33","0","0","1","0","0","0","0","0","0","0","0","0","3","1","20","18","0","1","0","0","0","0","0","2","0"
"449235","Omar",,"Browne","11","6500000","1039993","3","MTL","False","3","90","0","0","0","0","0","0","0","2","0","0","0","0","0","1","23","14","3","1","0","0","0","0","1","4","0"
"449235","Omar",,"Browne","19","6100000","1040020","4","MTL","True","3","28","0","0","1","0","0","0","0","0","0","0","0","0","0","2","12","9","3","5","1","0","0","0","0","1","0"
"449235","Omar",,"Browne","15","6500000","1040043","7","MTL","True","3","85","0","1","0","0","0","0","0","1","0","0","0","0","3","3","50","39","0","1","1","0","0","1","1","7","0"
"449235","Omar",,"Browne","20","6000000","1040053","0","MTL","False","3","10","0","0","1","0","0","0","0","0","1","0","0","0","1","0","5","4","0","0","0","0","0","0","1","1","0"
"449235","Omar",,"Browne","14","6500000","1040103","8","MTL","True","3","72","1","0","1","0","0","0","0","0","0","0","0","0","3","3","24","17","1","1","0","0","0","0","1","4","0"
"449235","Omar",,"Browne","14","6500000","1040112","2","MTL","True","3","77","0","0","0","0","0","0","0","3","0","0","0","0","0","2","31","25","0","0","0","0","0","0","0","4","0"
"95272","Will",,"Bruin","5","6500000","1039896","1","SEA","False","4","3","0","0","1","0","0","0","0","0","0","0","0","0","0","0","3","2","0","0","0","0","0","0","0","3","0"
"95272","Will",,"Bruin","7","5700000","1039899","13","SEA","True","4","79","2","0","0","0","0","0","0","2","0","0","0","0","4","0","13","8","0","0","0","0","0","1","0","0","0"
"95272","Will",,"Bruin","10","6200000","1039968","1","SEA","False","4","30","0","0","1","0","0","0","0","0","0","0","0","0","1","0","9","6","0","0","0","0","0","0","0","0","0"
"95272","Will",,"Bruin","11","6600000","1040002","0","SEA","True","4","17","0","0","1","0","0","0","0","0","1","0","0","0","0","0","4","2","0","0","0","2","0","0","0","0","0"
"95272","Will",,"Bruin","12","6200000","1040027","2","SEA","False","4","79","0","0","1","0","0","0","0","0","0","0","0","0","1","0","15","13","0","0","0","0","0","0","0","3","0"
"95272","Will",,"Bruin","15","5200000","1040043","3","SEA","False","4","90","0","0","0","0","0","0","0","2","0","0","0","0","0","5","22","14","0","0","0","0","0","0","1","3","0"
"95272","Will",,"Bruin","13","5800000","1040098","1","SEA","False","4","12","0","0","1","0","0","0","0","0","0","0","0","0","1","0","4","2","0","0","0","0","0","0","0","1","0"
"95272","Will",,"Bruin","14","5300000","1040109","4","SEA","False","4","45","0","1","1","0","0","0","0","0","0","0","0","0","0","2","11","9","0","1","0","1","0","0","0","1","0"
"95272","Will",,"Bruin","6","6200000","1040126","2","SEA","True","4","73","0","0","1","0","0","0","0","0","0","0","0","0","1","1","17","10","0","0","0","1","0","0","0","2","0"
"424622","Tajon",,"Buchanan","2","4500000","1037595","1","NE","True","3","9","0","0","1","0","0","0","0","0","0","0","0","0","2","0","2","1","0","0","0","0","0","0","0","0","0"
"424622","Tajon",,"Buchanan","7","4000000","1039897","1","NE","True","3","18","0","0","1","0","0","0","0","0","0","0","0","0","1","0","1","1","0","0","0","0","0","0","0","0","0"
"424622","Tajon",,"Buchanan","9","4000000","1039938","6","NE","False","3","76","0","1","0","0","0","0","0","3","0","0","0","0","0","2","7","5","1","1","1","0","0","0","1","2","0"
"424622","Tajon",,"Buchanan","10","4000000","1039972","4","NE","False","3","90","0","0","0","0","0","0","0","6","0","0","0","0","4","4","16","10","0","0","0","1","0","1","1","2","0"
"424622","Tajon",,"Buchanan","11","4400000","1039977","2","NE","False","3","74","0","0","0","0","0","0","0","2","0","0","0","0","1","2","12","9","0","0","0","0","0","0","1","4","0"
"424622","Tajon",,"Buchanan","11","4400000","1040001","4","NE","True","3","24","0","1","0","0","0","0","0","1","0","0","0","0","1","1","7","6","0","1","0","1","0","0","1","1","0"
"424622","Tajon",,"Buchanan","12","4500000","1040015","1","NE","False","3","30","0","0","1","0","0","0","0","0","0","0","0","0","0","0","2","2","0","0","0","0","0","0","1","2","0"
"424622","Tajon",,"Buchanan","13","4400000","1040094","1","NE","True","3","58","0","0","1","0","0","0","0","0","0","0","0","0","2","0","7","4","0","0","0","0","0","0","0","1","0"
"424622","Tajon",,"Buchanan","14","4100000","1040110","1","NE","False","3","1","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0"
"424622","Tajon",,"Buchanan","6","4300000","1040119","1","NE","False","3","10","0","0","1","0","0","0","0","0","0","0","0","0","0","0","3","3","0","0","0","0","0","0","0","0","0"
"234226","Rece",,"Buckmaster","22",,"1040080",,"NY","True","2","90","0","0","1","0","0","0","0","0","0","0","0","0","0","0","23","18","0","0","0","6","0","1","3","6","0"
"234226","Rece",,"Buckmaster","25","4300000","1040140","4","NY","False","2","90","0","0","0","0","0","0","0","1","0","0","0","0","1","1","38","33","0","0","0","2","2","2","0","3","0"
"234226","Rece",,"Buckmaster","23","4500000","1040163","2","NY","False","2","90","0","0","0","0","0","0","0","4","0","0","0","0","0","3","24","16","0","0","0","2","1","3","5","9","0"
"234226","Rece",,"Buckmaster","24","4400000","1040177","2","NY","True","2","90","0","0","0","0","0","0","0","1","0","0","0","0","0","1","33","29","1","2","0","0","0","3","1","2","0"
"82524","Teal",,"Bunbury","1","7000000","1037580","3","NE","False","4","90","0","0","0","0","0","0","0","1","0","0","0","0","2","1","27","18","0","0","0","1","0","3","0","7","0"
"82524","Teal",,"Bunbury","3","6700000","1037584","5","NE","False","4","90","0","0","0","0","1","0","0","3","0","0","0","0","1","4","16","11","0","0","0","2","0","0","1","2","0"
"82524","Teal",,"Bunbury","2","6900000","1037595","3","NE","True","4","90","0","0","0","0","0","0","0","2","0","0","0","0","0","2","29","19","1","3","0","1","0","1","2","4","0"
"82524","Teal",,"Bunbury","4","6700000","1039884","2","NE","True","4","66","0","0","0","0","0","0","0","2","0","0","0","0","2","2","14","14","0","0","0","1","0","0","0","5","0"
"82524","Teal",,"Bunbury","5","6400000","1039893","7","NE","True","4","78","0","1","0","0","0","0","0","1","0","0","0","0","4","1","20","16","0","1","1","0","0","0","2","3","0"
"82524","Teal",,"Bunbury","7","6600000","1039897","1","NE","True","4","34","0","0","1","0","0","0","0","0","0","0","0","0","0","0","6","5","0","1","0","0","0","0","0","0","0"
"82524","Teal",,"Bunbury","8","6200000","1039908","2","NE","True","4","60","0","0","1","0","0","0","0","0","0","0","0","0","1","0","13","10","0","1","0","0","0","0","1","3","0"
"82524","Teal",,"Bunbury","9","5700000","1039919","1","NE","True","4","59","0","0","1","0","0","0","0","0","0","0","0","0","1","3","9","7","0","0","0","0","0","0","0","3","0"
"82524","Teal",,"Bunbury","17","7000000","1039934","1","NE","True","4","90","0","0","0","0","0","0","0","1","1","0","0","0","1","2","24","18","1","1","0","1","0","1","3","3","0"
"82524","Teal",,"Bunbury","9","5700000","1039938","1","NE","False","4","14","0","0","0","0","0","0","0","1","0","0","0","0","0","0","4","1","0","0","0","2","0","1","1","1","0"
"82524","Teal",,"Bunbury","17","7000000","1039951","6","NE","True","4","33","1","0","1","0","0","0","0","0","0","0","0","0","3","1","9","8","0","1","0","1","0","0","0","3","0"
"82524","Teal",,"Bunbury","10","5300000","1039972","1","NE","False","4","15","0","0","0","0","0","0","0","2","0","0","0","0","1","0","6","4","1","1","0","0","0","0","0","2","0"
"82524","Teal",,"Bunbury","11","4900000","1039977","1","NE","False","4","45","0","0","0","0","0","0","0","3","0","0","0","0","1","1","8","6","0","0","0","0","0","0","0","0","0"
"82524","Teal",,"Bunbury","18","6900000","1039983","7","NE","False","4","90","1","0","0","0","0","0","0","1","0","0","0","0","2","0","24","20","0","0","0","1","0","1","0","3","0"
"82524","Teal",,"Bunbury","11","4900000","1040001","4","NE","True","4","85","0","0","1","0","1","0","0","0","0","0","0","0","3","1","20","17","0","1","0","0","0","0","0","0","0"
"82524","Teal",,"Bunbury","19","7300000","1040008","10","NE","False","4","90","1","0","0","0","0","0","0","2","0","0","0","0","1","1","22","19","0","3","1","0","0","0","0","7","0"
"82524","Teal",,"Bunbury","12","4800000","1040015","2","NE","False","4","89","0","0","1","0","0","0","0","0","0","0","0","0","3","1","26","18","0","0","0","0","0","1","1","4","0"
"82524","Teal",,"Bunbury","20","7800000","1040044","10","NE","True","4","90","1","0","1","0","0","0","0","0","0","0","0","0","4","0","31","19","0","4","0","1","0","0","0","6","0"
"82524","Teal",,"Bunbury","20","7800000","1040060","3","NE","False","4","90","0","0","1","0","0","0","0","0","0","0","0","0","4","1","19","12","0","0","0","1","0","2","1","2","0"
"82524","Teal",,"Bunbury","21","8200000","1040070","3","NE","True","4","73","0","0","1","0","0","0","0","0","0","0","0","0","3","1","21","18","0","1","1","1","0","1","0","1","0"
"82524","Teal",,"Bunbury","22","8000000","1040079","3","NE","True","4","90","0","0","0","0","0","0","0","2","0","0","0","0","2","3","36","26","0","1","0","0","0","2","1","6","0"
"82524","Teal",,"Bunbury","13","4700000","1040094","1","NE","True","4","90","0","0","0","0","0","0","0","1","1","0","0","0","2","3","24","16","1","2","0","2","0","1","0","0","0"
"82524","Teal",,"Bunbury","14","4400000","1040110","8","NE","False","4","90","1","0","0","0","0","0","0","1","0","0","0","0","5","1","23","13","0","0","0","0","0","1","1","5","0"
"82524","Teal",,"Bunbury","6","6700000","1040119","2","NE","False","4","90","0","0","0","0","0","0","0","1","0","0","0","0","1","0","28","22","0","1","0","0","0","0","0","5","0"
"82524","Teal",,"Bunbury","25","6800000","1040147","1","NE","True","4","12","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"82524","Teal",,"Bunbury","23","7600000","1040159","3","NE","False","4","90","0","0","0","0","0","0","0","3","0","0","0","0","2","0","37","30","0","1","0","2","0","0","3","6","0"
"82524","Teal",,"Bunbury","24","7200000","1040177","2","NE","False","4","72","0","0","0","0","0","0","0","1","0","0","0","0","0","0","14","9","0","0","0","1","0","0","1","1","0"
"227123","Cory",,"Burke","1","8000000","1037575","2","PHI","True","4","90","0","0","0","0","0","0","0","3","0","0","0","0","2","0","13","7","0","0","0","0","0","0","0","0","0"
"227123","Cory",,"Burke","2","7700000","1037594","3","PHI","False","4","79","0","0","0","0","0","0","0","1","0","0","0","0","4","3","11","6","0","0","0","2","0","1","0","4","0"
"227123","Cory",,"Burke","3","7300000","1039879","1","PHI","False","4","90","0","0","0","0","0","0","0","1","1","0","0","0","1","2","17","9","0","1","0","0","0","0","3","3","0"
"227123","Cory",,"Burke","5","6900000","1039889","1","PHI","False","4","24","0","0","1","0","0","0","0","0","0","0","0","0","2","0","5","2","0","0","0","0","0","0","0","0","0"
"227123","Cory",,"Burke","8","6600000","1039910","6","PHI","True","4","83","1","0","1","0","0","0","0","0","1","0","0","0","2","1","21","17","0","0","0","1","0","1","1","3","0"
"227123","Cory",,"Burke","6","6500000","1040124","8","PHI","True","4","34","1","0","1","0","1","0","0","0","0","0","0","0","1","1","7","4","1","2","0","0","0","0","0","2","0"
"227123","Cory",,"Burke","7","6600000","1040138","2","PHI","False","4","90","0","0","0","0","0","0","0","2","0","0","0","0","2","1","12","7","0","1","0","1","0","0","0","1","0"
"109275","Evan",,"Bush","7","5600000","1037579","9","MTL","True","1","90","0","0","1","5","0","0","0","0","0","0","0","0","0","0","32","24","0","0","0","3","0","0","0","9","0"
"109275","Evan",,"Bush","1","5500000","1037588","3","MTL","False","1","90","0","0","0","3","0","0","0","1","1","0","0","0","0","0","29","15","0","0","0","0","0","0","0","9","0"
"109275","Evan",,"Bush","2","5500000","1039869","3","MTL","False","1","90","0","0","0","4","0","0","0","2","0","0","0","0","0","0","26","19","0","0","0","2","0","0","0","11","0"
"109275","Evan",,"Bush","3","5400000","1039878","3","MTL","False","1","90","0","0","0","1","0","0","0","1","0","0","0","0","0","0","29","12","0","0","0","0","0","0","0","10","0"
"109275","Evan",,"Bush","5","5400000","1039892","1","MTL","False","1","90","0","0","0","2","0","0","0","7","0","0","0","0","0","0","26","18","0","0","0","4","0","0","0","9","0"
"109275","Evan",,"Bush","8","6100000","1039910","1","MTL","False","1","90","0","0","0","0","0","0","0","3","1","0","0","0","0","1","23","17","0","0","0","3","0","0","0","7","0"
"109275","Evan",,"Bush","9","6400000","1039919","8","MTL","False","1","90","0","0","1","0","0","0","0","0","0","0","0","0","0","0","21","11","0","0","0","1","0","0","0","8","0"
"109275","Evan",,"Bush","17","5500000","1039933","2","MTL","True","1","90","0","0","0","2","0","0","0","1","0","0","0","0","0","0","22","14","0","0","0","1","0","0","0","4","0"
"109275","Evan",,"Bush","9","6400000","1039939","8","MTL","True","1","90","0","0","1","2","0","0","0","0","0","0","0","0","0","0","21","13","0","0","0","1","0","0","0","8","0"
"109275","Evan",,"Bush","17","5500000","1039943","3","MTL","False","1","90","0","0","0","2","0","0","0","2","0","0","0","0","0","0","29","14","0","0","0","3","0","0","0","12","0"
"109275","Evan",,"Bush","10","6900000","1039969","3","MTL","True","1","90","0","0","0","3","0","0","0","2","0","0","0","0","0","0","18","8","0","0","0","0","0","0","0","8","0"
"109275","Evan",,"Bush","11","7200000","1039979","4","MTL","False","1","90","0","0","0","1","0","0","0","1","0","0","0","0","0","0","29","7","0","0","0","2","0","0","0","14","0"
"109275","Evan",,"Bush","18","5300000","1039991","1","MTL","True","1","90","0","0","0","2","0","0","0","3","1","0","0","0","0","0","22","18","0","0","0","1","0","0","0","8","0"
"109275","Evan",,"Bush","11","7200000","1039993","2","MTL","False","1","90","0","0","0","0","0","0","0","2","0","0","0","0","0","0","15","12","0","0","0","3","0","0","0","6","0"
"109275","Evan",,"Bush","12","6900000","1040015","9","MTL","True","1","90","0","0","1","4","0","0","0","0","0","0","0","0","0","0","16","14","0","0","0","1","0","0","0","7","0"
"109275","Evan",,"Bush","19","5000000","1040020","3","MTL","True","1","90","0","0","0","4","0","0","0","2","0","0","0","0","0","0","27","18","0","0","0","0","0","0","0","8","0"
"109275","Evan",,"Bush","15","6900000","1040043","2","MTL","True","1","90","0","0","0","0","0","0","0","1","0","0","0","0","0","0","20","12","0","0","0","1","0","0","0","5","0"
"109275","Evan",,"Bush","20","4800000","1040053","3","MTL","False","1","90","0","0","0","2","0","0","0","2","0","0","0","0","0","0","28","24","0","0","0","4","0","0","0","7","0"
"109275","Evan",,"Bush","21","4700000","1040069","9","MTL","True","1","90","0","0","1","3","0","0","0","0","0","0","0","0","0","0","30","19","0","0","0","2","0","0","0","7","0"
"109275","Evan",,"Bush","22","5200000","1040077","-2","MTL","False","1","90","0","0","0","2","0","0","0","6","0","0","1","0","0","0","23","14","0","0","0","0","0","0","0","7","0"
"109275","Evan",,"Bush","13","7300000","1040083","2","MTL","False","1","90","0","0","0","6","0","0","0","4","0","0","0","0","0","0","35","22","0","0","0","0","0","0","0","11","1"
"109275","Evan",,"Bush","14","7300000","1040103","4","MTL","True","1","90","0","0","0","3","0","0","0","1","0","0","0","0","0","0","27","14","0","0","0","0","0","0","0","6","0"
"109275","Evan",,"Bush","14","7300000","1040112","2","MTL","True","1","90","0","0","0","2","0","0","0","3","0","0","0","0","0","0","15","13","0","0","0","1","0","0","0","9","0"
"109275","Evan",,"Bush","6","5100000","1040121","9","MTL","False","1","90","0","0","1","4","0","0","0","0","0","0","0","0","0","0","36","12","0","0","0","2","0","0","0","7","0"
"109275","Evan",,"Bush","7","5600000","1040129","8","MTL","False","1","90","0","0","1","0","0","0","0","0","0","0","0","0","0","0","40","23","0","0","0","1","0","0","0","11","0"
"109275","Evan",,"Bush","23","5100000","1040134","3","MTL","False","1","90","0","0","0","1","0","0","0","3","0","0","0","0","0","0","12","8","0","0","0","1","0","0","0","12","0"
"109275","Evan",,"Bush","25","4800000","1040153","4","MTL","False","1","90","0","0","0","3","0","0","0","2","0","0","0","0","0","1","32","20","0","0","0","2","0","0","1","15","0"
"109275","Evan",,"Bush","24","4900000","1040176","3","MTL","True","1","90","0","0","0","4","0","0","0","3","0","0","0","0","0","0","26","17","0","0","0","1","0","1","0","8","0"
"109275","Evan",,"Bush","26","5000000","1040183","9","MTL","True","1","90","0","0","0","6","0","1","0","1","0","0","0","0","0","0","17","8","0","0","0","2","0","0","0","4","0"
"427168","Gianluca",,"Busio","2","5500000","1037594","5","SKC","True","3","78","0","0","1","0","1","0","0","0","1","0","0","0","4","1","25","22","0","0","0","1","0","0","2","3","0"
"427168","Gianluca",,"Busio","3","5700000","1039880","1","SKC","False","3","18","0","0","1","0","0","0","0","0","0","0","0","0","0","1","4","4","0","0","0","1","0","0","1","2","0"
"427168","Gianluca",,"Busio","5","5600000","1039892","6","SKC","True","3","28","1","0","0","0","0","0","0","1","0","0","0","0","1","0","9","8","0","0","0","0","0","1","1","2","0"
"427168","Gianluca",,"Busio","7","6300000","1039900","6","SKC","True","3","24","1","0","0","0","0","0","0","1","0","0","0","0","1","0","10","6","0","1","0","0","0","0","0","1","0"
"427168","Gianluca",,"Busio","8","6800000","1039912","3","SKC","False","3","57","0","0","0","0","1","0","0","3","0","0","0","0","1","2","14","14","0","0","0","0","0","0","0","1","0"
"427168","Gianluca",,"Busio","15","5700000","1039915","1","SKC","False","3","3","0","0","1","0","0","0","0","0","0","0","0","0","0","1","2","2","0","0","0","0","0","0","1","1","0"
"427168","Gianluca",,"Busio","9","6900000","1039938","1","SKC","True","3","45","0","0","0","0","0","0","0","3","0","0","0","0","0","0","19","17","1","1","0","0","0","0","1","1","0"
"427168","Gianluca",,"Busio","18","5500000","1039966","1","SKC","True","3","15","0","0","0","0","0","0","0","1","0","0","0","0","1","0","6","3","0","0","0","0","0","1","0","1","0"
"427168","Gianluca",,"Busio","18","5500000","1039988","1","SKC","True","3","6","0","0","1","0","0","0","0","0","0","0","0","0","0","0","2","2","0","0","0","0","0","0","0","0","0"
"427168","Gianluca",,"Busio","20","5000000","1040054","5","SKC","True","3","90","0","0","0","0","0","0","0","2","0","0","0","0","4","1","29","26","3","3","0","0","0","0","2","1","0"
"427168","Gianluca",,"Busio","22","5000000","1040090","1","SKC","False","3","26","0","0","0","0","0","0","0","1","0","0","0","0","0","2","11","7","0","0","0","0","0","0","0","2","0"
"427168","Gianluca",,"Busio","13","6500000","1040098","1","SKC","True","3","15","0","0","1","0","0","0","0","0","0","0","0","0","1","0","2","2","0","0","0","0","1","0","0","0","0"
"427168","Gianluca",,"Busio","14","6100000","1040115","3","SKC","False","3","61","0","0","1","0","0","0","0","0","0","0","0","0","0","3","26","23","0","0","0","2","0","1","1","4","0"
"427168","Gianluca",,"Busio","6","5800000","1040128","7","SKC","False","3","90","1","0","0","0","0","0","0","1","0","0","0","0","2","1","40","33","0","1","0","1","0","0","3","3","0"
"427168","Gianluca",,"Busio","23","4800000","1040156","1","SKC","True","3","1","0","0","1","0","0","0","0","0","0","0","0","0","0","0","2","2","0","1","0","0","0","0","1","0","0"
"427168","Gianluca",,"Busio","24","4600000","1040167","1","SKC","False","3","59","0","0","0","0","0","0","0","1","0","0","0","0","0","1","31","27","0","0","0","0","0","0","3","4","0"
"427168","Gianluca",,"Busio","24","4600000","1040174","1","SKC","True","3","16","0","0","1","0","0","0","0","0","0","0","0","0","0","0","4","2","0","1","0","0","0","0","0","1","0"
"243974","Handwalla",,"Bwana","5","5500000","1039896","1","SEA","False","3","7","0","0","1","0","0","0","0","0","0","0","0","0","0","0","4","2","0","0","0","0","0","0","0","0","0"
"243974","Handwalla",,"Bwana","9","5200000","1039928","2","SEA","True","3","90","0","0","0","0","0","0","0","2","1","0","0","0","6","1","24","18","0","0","0","0","0","0","2","3","0"
"243974","Handwalla",,"Bwana","17","5500000","1039955","1","SEA","True","3","10","0","0","1","0","0","0","0","0","0","0","0","0","2","0","11","10","1","2","0","0","0","0","0","2","0"
"243974","Handwalla",,"Bwana","9","5200000","1039958","4","SEA","True","3","79","0","0","0","0","0","0","0","1","0","0","0","0","0","0","17","12","0","1","0","1","0","1","7","6","0"
"243974","Handwalla",,"Bwana","10","5100000","1039968","2","SEA","False","3","60","0","0","0","0","0","0","0","1","0","0","0","0","0","0","13","8","0","0","0","1","0","0","0","0","0"
"243974","Handwalla",,"Bwana","12","5000000","1040009","6","SEA","True","3","37","1","0","0","0","0","0","0","1","0","0","0","0","1","0","17","12","1","1","0","1","0","1","0","1","0"
"243974","Handwalla",,"Bwana","12","5000000","1040027","1","SEA","False","3","14","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","1","0"
"243974","Handwalla",,"Bwana","15","4400000","1040043","1","SEA","False","3","54","0","0","1","0","0","0","0","0","0","0","0","0","0","0","17","15","1","0","0","0","0","0","0","1","0"
"243974","Handwalla",,"Bwana","22","5200000","1040090","5","SEA","True","3","21","0","1","1","0","0","0","0","0","0","0","0","0","1","0","13","8","0","1","1","0","0","0","1","4","0"
"243974","Handwalla",,"Bwana","13","5000000","1040098","2","SEA","False","3","60","0","0","0","0","0","0","0","2","0","0","0","0","0","1","17","14","0","0","0","0","0","0","1","2","0"
"243974","Handwalla",,"Bwana","14","4800000","1040109","1","SEA","False","3","34","0","0","1","0","0","0","0","0","0","0","0","0","0","0","12","7","0","0","0","0","0","0","1","0","0"
"243974","Handwalla",,"Bwana","23","5200000","1040159","1","SEA","True","3","18","0","0","0","0","0","0","0","1","0","0","0","0","0","1","8","7","0","0","0","0","0","0","0","3","0"
"243974","Handwalla",,"Bwana","24","5100000","1040169","1","SEA","False","3","14","0","0","0","0","0","0","0","1","0","0","0","0","0","0","1","1","0","0","0","0","0","0","0","0","0"
